Observations,mean,range,iqr,median,max,min,mode,skew1,skew2,kurt1,kurt2,Burstiness,Percent Unique,Within 1 std,Within 2 std,Shannon Entropy,std,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,pleft,Pearson Skew,High Low Mean Ratio,Log liklihood of Norm fit,Quantile 50,Quantile 75,Quantile 90,Quantile 95,Quantile 99,DN_RemovePoints fzcacrat,DN_RemovePoints ac1rat,DN_RemovePoints ac1diff,DN_RemovePoints ac2rat,DN_RemovePoints ac2diff,DN_RemovePoints ac3rat,DN_RemovePoints ac3diff,DN_RemovePoints sumabsacfdiff,DN_RemovePoints mean,DN_RemovePoints median,DN_RemovePoints std,DN_RemovePoints skewnessrat,DN_RemovePoints kurtosisrat,Mean Abs Deviation,Median Abs Deviation,trimmed mean 50,trimmed mean 75,trimmed mean 25,DN_cv 1,DN_cv 2,DN_cv 3,AutoCorr lag 1,AutoCorr lag 2,AutoCorr lag 3,AutoCorr lag 4,AutoCorr lag 5,AutoCorr lag 6,AutoCorr lag 7,AutoCorr lag 8,AutoCorr lag 9,AutoCorr lag 10,AutoCorr lag 11,AutoCorr lag 12,AutoCorr lag 13,AutoCorr lag 14,AutoCorr lag 15,AutoCorr lag 16,AutoCorr lag 17,AutoCorr lag 18,AutoCorr lag 19,AutoCorr lag 20,AutoCorr lag 21,AutoCorr lag 22,AutoCorr lag 23,AutoCorr lag 24,AutoCorr lag 25,f1ecac,FirstMin,FirstZero,glscf 1 1,glscf 1 2,glscf 1 3,glscf 1 4,glscf 2 1,glscf 2 2,glscf 2 3,glscf 2 4,glscf 3 1,glscf 3 2,glscf 3 3,glscf 3 4,glscf 4 1,glscf 4 2,glscf 4 3,glscf 4 4,tc3,trev,DN_CompareKSFit adiff,DN_CompareKSFit peaksepy,DN_CompareKSFit relent,IsSeasonal?,ApEn,Complexity CE1,Complexity CE2,Complexity minCE1,Complexity minCE2,Complexity CE1_norm,Complexity CE2_norm,"Sample Entropy 2, .1 sampen 1","Sample Entropy 2, .1 sampen 2","Sample Entropy 2, .1 sampen 3","Sample Entropy 2, .1 quadSampEn 1","Sample Entropy 2, .1 quadSampEn 2","Sample Entropy 2, .1 quadSampEn 3","Sample Entropy 3, .25 sampen 1","Sample Entropy 3, .25 sampen 2","Sample Entropy 3, .25 sampen 3","Sample Entropy 3, .25 sampen 4","Sample Entropy 3, .25 quadSampEn 1","Sample Entropy 3, .25 quadSampEn 2","Sample Entropy 3, .25 quadSampEn 3","Sample Entropy 3, .25 quadSampEn 4",Auto Mutual Info Auto Mutual 1,Trend stdRatio,Trend gradient,Trend intercept,Trend meanYC,Trend stdYC,Trend gradientYC,Trend interceptYC,Trend meanYC12,Trend meanYC22,Hurst Exp,DFA alpha,time
897,90.8501792067699,64.77906477906477,9.817671809256652,91.6030534351145,111.1111111111111,46.33204633204633,90.9090909090909,-1.0367952937845395,-1.0367952937845395,2.727664722962727,2.727664722962727,-0.8138230480721446,0.0903010033444816,0.7302118171683389,0.9609810479375697,5.4765635228112775,9.325170647044887,9.325170647044887,-90.15848246917429,4644.596086671048,-121972.93688754358,4874651.999943477,1.5455994569423108,19.40420084886455,0.7118320610687029,3.6516557985183056,91.6030534351145,96.7741935483871,100.84033613445378,105.26315789473685,109.0909090909091,0.865546218487395,1.0,0.0,0.9948673896155142,0.004696060602758734,0.9223123566782288,0.07031253630666001,0.47592328486096536,84.16264239900518,86.95652173913045,7.930280472181167,1.8654082977218582,1.6551291613711951,6.731709823311714,5.1711401132726,91.88760327574522,91.7907636984155,91.47806874545692,0.10264339298463378,0.010535666123397968,0.001081416518258831,0.9149458561969509,0.9050671805738187,0.8933926960062699,0.8744792346805668,0.8563601983893073,0.8391210874485313,0.8205919646017688,0.8024687698671455,0.786714627637321,0.7749136918956488,0.7580501807041697,0.7522061448767653,0.7430276601607962,0.739885290338233,0.733901002076887,0.7255106679132306,0.7166437338720771,0.7089580768297635,0.6997304134699726,0.6903209812455658,0.6786407521208656,0.6664656242269472,0.6524683942018064,0.6384178856893046,0.6238011608236882,58,102,119,0.01893685865146641,0.0458246743210329,0.06719898061340951,0.08330108439123977,-0.01719222517172921,0.011679551296522987,0.03514421040306807,0.05333262837942279,-0.054826928698431476,-0.024377986442532116,0.000875201455150497,0.020942702143743858,-0.09210212105022415,-0.06043291918124032,-0.03367991678334913,-0.011956997121393611,0.9605300757966404,-1.5730080941874016,0.23985233706293058,-0.013807004202423014,0.08541993892252103,False,0.5784926004219488,3.9503452378027526,1.9021365126702392,1.0389992629154576,1.0288459565397832,3.802067411210655,1.8488059369621364,2.5043247356451017,0.8024940340706662,0.6944386873839254,3.127604088524633,1.4257733869501972,1.3177180402634565,3.5831308150279892,1.7507906242031404,1.5935767459447179,1.2942196821737142,2.889983634468044,1.0576434436431952,0.9004295653847726,0.6010725016137689,0.9134609464137209,0.8722207214005498,-0.0018888922713271746,0.8462237375545731,126.651486054001,70.64122678380679,0.12245067710176329,71.793582712411,88.83555398589553,164.38319555625324,0.9571497985504893,1.2245184509873235,600.65
897,90.8501792067699,64.77906477906477,9.817671809256652,91.6030534351145,111.1111111111111,46.33204633204633,90.9090909090909,-1.0367952937845395,-1.0367952937845395,2.727664722962727,2.727664722962727,-0.8138230480721446,0.0903010033444816,0.7302118171683389,0.9609810479375697,5.4765635228112775,9.325170647044887,9.325170647044887,-90.15848246917429,4644.596086671048,-121972.93688754358,4874651.999943477,1.5455994569423108,19.40420084886455,0.7118320610687029,3.6516557985183056,91.6030534351145,96.7741935483871,100.84033613445378,105.26315789473685,109.0909090909091,0.865546218487395,1.0,0.0,0.9948673896155142,0.004696060602758734,0.9223123566782288,0.07031253630666001,0.47592328486096536,84.16264239900518,86.95652173913045,7.930280472181167,1.8654082977218582,1.6551291613711951,6.731709823311714,5.1711401132726,91.88760327574522,91.7907636984155,91.47806874545692,0.10264339298463378,0.010535666123397968,0.001081416518258831,0.9149458561969509,0.9050671805738187,0.8933926960062699,0.8744792346805668,0.8563601983893073,0.8391210874485313,0.8205919646017688,0.8024687698671455,0.786714627637321,0.7749136918956488,0.7580501807041697,0.7522061448767653,0.7430276601607962,0.739885290338233,0.733901002076887,0.7255106679132306,0.7166437338720771,0.7089580768297635,0.6997304134699726,0.6903209812455658,0.6786407521208656,0.6664656242269472,0.6524683942018064,0.6384178856893046,0.6238011608236882,58,102,119,0.01893685865146641,0.0458246743210329,0.06719898061340951,0.08330108439123977,-0.01719222517172921,0.011679551296522987,0.03514421040306807,0.05333262837942279,-0.054826928698431476,-0.024377986442532116,0.000875201455150497,0.020942702143743858,-0.09210212105022415,-0.06043291918124032,-0.03367991678334913,-0.011956997121393611,0.9605300757966404,-1.5730080941874016,0.23985233706293058,-0.013807004202423014,0.08541993892252103,False,0.5784926004219488,3.9503452378027526,1.9021365126702392,1.0389992629154576,1.0288459565397832,3.802067411210655,1.8488059369621364,2.5043247356451017,0.8024940340706662,0.6944386873839254,3.127604088524633,1.4257733869501972,1.3177180402634565,3.5831308150279892,1.7507906242031404,1.5935767459447179,1.2942196821737142,2.889983634468044,1.0576434436431952,0.9004295653847726,0.6010725016137689,0.9134609464137209,0.8722207214005498,-0.0018888922713271746,0.8462237375545731,126.651486054001,70.64122678380679,0.12245067710176329,71.793582712411,88.83555398589553,164.38319555625324,0.9571497985504893,1.2245184509873235,600.65
810,82.23646329819441,59.16305916305915,13.914703213492288,78.94736842105263,111.1111111111111,51.94805194805195,78.94736842105263,0.756413475830351,0.756413475830351,0.5684502569326342,0.5684502569326342,-0.7748279627171921,0.10617283950617284,0.7753086419753087,0.9271604938271605,5.779614105212306,10.433322197289444,10.433322197289444,82.33879291249804,4052.728449137038,51286.01369759337,2401732.5811683754,1.6233650318221824,16.07944414072776,1.8521126760563436,3.763943274729654,78.94736842105263,89.38640132669983,97.5609756097561,105.26315789473685,109.0909090909091,0.12272727272727273,1.0,0.0,0.9477519492417561,0.051601978523658,0.8879408035470657,0.10937805768497,1.3202750968260408,74.5740543225187,75.47169811320754,4.377333098419398,-3.2866284778769126,14.393094862235197,8.211628632497707,4.873294346978554,79.97388504947864,79.25758308855171,80.98451697572048,0.12686978231855112,0.01609594166555655,0.0020420886153212563,0.9876345198488775,0.9760739068917882,0.9627949468060015,0.9483077506842087,0.9329085762673702,0.9197640601622113,0.9065553468642862,0.8931404166108075,0.8803732335563489,0.8702066853568843,0.8602981662938992,0.8525176609278439,0.8457324501302912,0.8396929881365495,0.8338807360422554,0.8272332403824202,0.8201854118178327,0.8127312763110245,0.8047491429660351,0.7964226025779826,0.7871072851208815,0.7762782903407928,0.7639132948893206,0.7514677645739675,0.7397028752523878,100,146,220,0.2551457666565058,0.2831691012893359,0.3070323417371688,0.3267121170568094,0.2740126029415607,0.30220882825862944,0.32601992017605186,0.3454491991037593,0.28695547334737626,0.3147891412395319,0.3381064975409237,0.35693603656600315,0.2949682761371359,0.3220281286033505,0.3445160133041132,0.36248403262047785,0.910536216031594,-1.4868821325089663,0.41617853228122187,-0.01930046891907774,0.11881747473877512,False,0.4567593718514247,1.8370277868576803,1.5957131899645616,1.0301726100880066,1.025304884833035,1.783223285950832,1.5563304277287378,2.4278123317621594,0.7652879773144202,0.6912156741277916,3.163379160853038,1.500854806405299,1.42678250321867,3.8427402280060106,1.9973308525048183,1.7063233091564232,1.2214659617734531,3.149593047446065,1.3041836719448732,1.013176128596478,0.5283187812135078,1.9153574740183756,0.6896470475537104,-0.003096933448089631,1.2527095797522567,169.3245781965129,86.12679984928859,-0.09706602641046616,208.58778587954643,197.47292078498927,141.17623560803654,0.9704931468677852,1.3314034956310683,900.65
748,74.96861780297165,19.841269841269828,3.7523452157598456,75.0,83.33333333333333,63.4920634920635,74.53416149068322,-0.33866351091508806,-0.33866351091508806,0.8129964887327645,0.8129964887327645,-0.922800033578142,0.05213903743315508,0.7018716577540107,0.9585561497326203,4.653707755876298,3.009972267533412,3.0099722675334117,-3.0682687358157557,103.98097563591428,-452.8126114653461,7245.186450010609,1.5924330128158697,49.80306796373196,0.9179487179487308,2.520869398478965,75.0,76.92307692307692,78.94736842105263,79.47019867549669,81.63265306122449,0.2717391304347826,1.0,0.0,0.9137271552889983,0.07901839801343125,0.8683434937868406,0.11340213297120194,1.0710137278059397,72.62699261383835,73.17073170731707,2.0254060235332587,5.339508469420483,5.450621508943019,2.3429677430168687,1.9230769230769198,74.97323145851227,74.93419681517942,75.01671112937547,0.040149763404256085,0.0016120035014177408,6.472155918875467e-05,0.9159127449445816,0.8613484911075907,0.8002800739988005,0.7408346048159151,0.6652683004236132,0.6112675357221306,0.5629925659030325,0.5178911020885125,0.46738408142484916,0.4324725748820623,0.4005556242727548,0.3782113169849631,0.35734975133145325,0.3503463815867997,0.3397401135651385,0.32653586740093155,0.3281347740544204,0.32668184695355207,0.32722263883216085,0.3259300469504889,0.33442600078416546,0.33718346756894674,0.3386885731864035,0.3432506775695767,0.33925215692817917,16,16,184,0.09028779449028605,0.09089316348776451,0.0912804185119928,0.09145914142069857,0.09295978427277066,0.09354953479103613,0.09391780874901719,0.09407424304748443,0.09563268705509889,0.09620780669453657,0.09655807351404534,0.0966931713989412,0.09830052207443025,0.09886202312975936,0.09919528708758185,0.09931003681700963,0.9812722125639598,-1.1850862818164554,0.06525296026155514,-0.004329465757922674,0.012685265222509198,False,1.1885944562390507,1.5648610661474,1.4584157851998951,1.007644246373672,1.0069577238096639,1.552989630793854,1.4483386449256397,3.0905700867930848,2.142548580989526,2.02399858602675,2.5830630396332754,1.6350415338297168,1.5164915388669409,3.0905700867930848,2.142548580989526,2.02399858602675,1.817467825938262,2.3974229062331394,1.4494014004295805,1.3308514054668046,1.1243206453783166,0.9356552768296966,0.8116546400789855,-0.0027052324065723263,1.010404303854763,126.13213726453621,46.858728874851955,-0.00021933948539450224,126.2140605623311,130.9224320667597,121.34184246231271,0.9109290203612501,0.9909561786625076,1200.65
739,74.24322323628944,50.49944506104329,4.143964392602243,74.53416149068322,88.23529411764706,37.73584905660377,74.07407407407408,-0.7192569765811048,-0.7192569765811048,7.156362451232834,7.156362451232834,-0.8847785768664127,0.07983761840324763,0.7618403247631935,0.9445196211096076,5.079658257271605,4.53868159597412,4.538681595974119,-14.816428045358203,949.5707773133868,-20626.81032548544,793537.2197757069,1.5872708712213266,32.65166438413233,0.9498680738786377,2.931575105721929,74.53416149068322,76.43312101910827,78.94736842105263,81.63265306122449,86.95652173913045,0.9811320754716981,1.0000000000000002,1.1102230246251565e-16,0.7321336569541939,0.23025875092669934,0.6771784663408514,0.2645034560894871,1.9239716106578941,71.125481833843,72.28915662650603,3.528422560279196,4.86118301644217,3.308972931998255,3.1298341040571667,1.8989595284250527,74.36921846723955,74.41079590920806,74.27449488925282,0.061132604406588485,0.003737195321532442,0.00022846448318139602,0.8596031450182012,0.8193488615563154,0.7734546426490335,0.7319404902296455,0.687680919747049,0.6354991934515857,0.6074317878568326,0.5801684675453445,0.5540441789573712,0.5308084170644609,0.5153908745397757,0.5094678187415871,0.5008406771107644,0.4850917479026605,0.48110556953451433,0.46594901832116914,0.4576030481728279,0.45341039145402534,0.44817021554805136,0.43443543583819555,0.42159541283360885,0.40795399858264964,0.3950146866138334,0.38238883009981917,0.3679547427626483,27,43,53,0.0021530922893036393,-0.008485139128285276,-0.018264327612999082,-0.027232390167473478,0.004823570795686555,-0.005429842169036851,-0.014766136038279216,-0.023237978383007406,0.004381690781898111,-0.00560104678898025,-0.014603962466815078,-0.022691195766826707,0.001942650231596061,-0.007849321075166444,-0.016598487871654532,-0.024384159760794496,0.9917177457313163,0.2423288342828218,0.2625479663215191,-0.034535835122362524,0.07125820072371682,False,1.0400256329275472,2.5847478331386387,1.6185268156484036,1.1698865905782707,1.0369949925006674,2.2094003418408334,1.560785565362662,2.8321943944390444,1.5938043873687255,1.4793997384632,2.735393054522193,1.4970030474518743,1.3825983985463488,3.2750310203697057,2.1246694005255584,2.11918187032935,2.2246235515243336,2.5818838398097603,1.431522219965613,1.4260346897694047,1.5314763709643882,0.6791987003405954,0.9971265447569078,-0.0003551007526336654,0.13103217772182496,16.16063525235898,38.25629535966311,-0.013606444333631064,21.18141321146885,30.360981851505343,1.9986679683454427,0.9007043532083062,1.1066778017022683,1500.65
